material_id,formula,formation_energy,e_above_hull,comp_group,elements_set,elements,fractions,element_indices
mp-1229024,B10H11C2,-0.129286815,0.010036201,B:0.45|C:0.10|H:0.50,"{'H', 'C', 'B'}","B,C,H","0.43478261,0.08695652,0.47826087","9,16,42"
mp-756468,CaY2O4,-3.692362177142857,0.07640902267857,Ca:0.15|O:0.55|Y:0.30,"{'Y', 'O', 'Ca'}","Ca,O,Y","0.14285714,0.57142857,0.28571429","17,73,115"
mp-559207,Rb2Mn(PO3)4,-2.651904340736972,0.0,Mn:0.15|O:0.45|P:0.15|Rb:0.30,"{'O', 'Mn', 'P', 'Rb'}","Mn,O,P,Rb","0.14285714,0.42857143,0.14285714,0.28571429","61,73,76,86"
mp-1023253,LiCaMg6,0.015510318749999,0.080478554583333,Ca:0.10|Li:0.10|Mg:0.75,"{'Mg', 'Ca', 'Li'}","Ca,Li,Mg","0.12500000,0.12500000,0.75000000","17,54,60"
mp-778404,Na2NiO2,-1.301619782051723,0.0410575495,Na:0.40|Ni:0.20|O:0.40,"{'Na', 'O', 'Ni'}","Na,Ni,O","0.40000000,0.20000000,0.40000000","65,70,73"
mp-12778,VOs,-0.336674209999998,0.0,Os:0.50|V:0.50,"{'Os', 'V'}","Os,V","0.50000000,0.50000000","75,112"
mp-761121,Li2VCr(P2O7)2,-2.702501888722942,0.000663286287879,Cr:0.10|Li:0.15|O:0.55|P:0.15|V:0.10,"{'O', 'V', 'P', 'Cr', 'Li'}","Cr,Li,O,P,V","0.07692308,0.15384615,0.53846154,0.15384615,0.07692308","25,54,73,76,112"
mp-9976,Ba(Sb3Ru)4,-0.464568108,0.0,Ba:0.20|Ru:0.20|Sb:0.60,"{'Ru', 'Sb', 'Ba'}","Ba,Ru,Sb","0.20000000,0.20000000,0.60000000","10,92,94"
mp-849319,Dy(Bi3O5)4,-1.751609723383839,0.057069210681828,Bi:0.35|Dy:0.10|O:0.55,"{'Dy', 'O', 'Bi'}","Bi,Dy,O","0.33333333,0.11111111,0.55555556","13,30,73"
mp-23888,MgTe(H4O3)3,-1.469343559637681,0.008836272065214,H:0.45|Mg:0.10|O:0.35|Te:0.10,"{'Mg', 'O', 'Te', 'H'}","H,Mg,O,Te","0.44444444,0.11111111,0.33333333,0.11111111","42,60,73,105"
mp-757329,Li3V3P8O29,-2.525841484468438,0.046014755523263,Li:0.05|O:0.65|P:0.20|V:0.05,"{'V', 'O', 'P', 'Li'}","Li,O,P,V","0.06976744,0.67441860,0.18604651,0.06976744","54,73,76,112"
mp-1227215,Cd(Pt3O4)3,-0.8604915838636351,0.023208030000004,Cd:0.10|O:0.50|Pt:0.40,"{'O', 'Cd', 'Pt'}","Cd,O,Pt","0.12500000,0.50000000,0.37500000","18,73,83"
mp-567698,CsTiI3,-1.2629454575977,0.009522494444446,Cs:0.20|I:0.60|Ti:0.20,"{'Cs', 'I', 'Ti'}","Cs,I,Ti","0.20000000,0.60000000,0.20000000","26,48,107"
mp-2714169,Na10Sc4Nb4Si9(SO16)3,-2.879865102388373,0.091940575491448,Na:0.25|Nb:0.10|O:0.35|S:0.00|Sc:0.10|Si:0.20,"{'Na', 'Nb', 'O', 'Si', 'Sc', 'S'}","Na,Nb,O,S,Sc,Si","0.22727273,0.09090909,0.36363636,0.02272727,0.09090909,0.20454545","65,66,73,93,95,98"
mp-23230,PCl3,-0.7302945176190471,0.0,Cl:0.75|P:0.25,"{'Cl', 'P'}","Cl,P","0.75000000,0.25000000","21,76"
mp-2219024,MgMn4O8,-2.027659966671088,0.080228016842955,Mg:0.10|Mn:0.30|O:0.60,"{'Mg', 'O', 'Mn'}","Mg,Mn,O","0.07692308,0.30769231,0.61538462","60,61,73"
mp-1186748,PmMg149,0.00543266585,0.007996072466667,Mg:1.00|Pm:0.00,"{'Mg', 'Pm'}","Mg,Pm","0.99333333,0.00666667","60,80"
mp-769600,LiV2S2(O4F3)2,-2.316865887017543,0.055265712631579,F:0.25|Li:0.10|O:0.35|S:0.15|V:0.15,"{'O', 'V', 'Li', 'F', 'S'}","F,Li,O,S,V","0.25000000,0.08333333,0.33333333,0.16666667,0.16666667","34,54,73,93,112"
mp-1522455,BaSrCeHfO6,-3.671768853999999,0.032911531999999,Ba:0.10|Ce:0.10|Hf:0.10|O:0.60|Sr:0.10,"{'O', 'Hf', 'Ce', 'Sr', 'Ba'}","Ba,Ce,Hf,O,Sr","0.10000000,0.10000000,0.10000000,0.60000000,0.10000000","10,19,44,73,101"
mp-1206041,Cs3VF6,-3.104529692,0.0,Cs:0.30|F:0.60|V:0.10,"{'Cs', 'F', 'V'}","Cs,F,V","0.30000000,0.60000000,0.10000000","26,34,112"
mp-17717,Pu3Pd4,-0.290216773749993,0.077981330773813,Pd:0.55|Pu:0.45,"{'Pd', 'Pu'}","Pd,Pu","0.57142857,0.42857143","79,84"
mp-1176706,LiFeF3,-2.786792215166667,0.033455749499996,F:0.60|Fe:0.20|Li:0.20,"{'Fe', 'F', 'Li'}","F,Fe,Li","0.60000000,0.20000000,0.20000000","34,35,54"
mp-1022467,Mg6ZrCd,0.0443022525,0.0767597809375,Cd:0.10|Mg:0.75|Zr:0.10,"{'Mg', 'Cd', 'Zr'}","Cd,Mg,Zr","0.12500000,0.75000000,0.12500000","18,60,118"
mp-772171,Cr(PO3)2,-2.49127086547619,0.07093503306668,Cr:0.20|O:0.60|P:0.20,"{'O', 'P', 'Cr'}","Cr,O,P","0.20000000,0.60000000,0.20000000","25,73,76"
mp-1041757,YBi(WO4)2,-2.453547619166666,0.018504666562494,Bi:0.15|O:0.55|W:0.15|Y:0.15,"{'Y', 'O', 'W', 'Bi'}","Bi,O,W,Y","0.14285714,0.57142857,0.14285714,0.14285714","13,73,113,115"
mp-1107,Th7Rh3,-0.6155273784999961,0.0,Rh:0.30|Th:0.70,"{'Th', 'Rh'}","Rh,Th","0.30000000,0.70000000","90,106"
mp-1202803,Pu2US5,-1.8274204753124952,0.0,Pu:0.25|S:0.60|U:0.10,"{'Pu', 'U', 'S'}","Pu,S,U","0.25000000,0.62500000,0.12500000","84,93,111"
mp-19893,PbCO3,-1.8087626935,0.0,C:0.20|O:0.60|Pb:0.20,"{'Pb', 'O', 'C'}","C,O,Pb","0.20000000,0.60000000,0.20000000","16,73,78"
mp-19505,SrCr10O15,-2.316224642115383,0.070761215833334,Cr:0.40|O:0.60|Sr:0.05,"{'O', 'Cr', 'Sr'}","Cr,O,Sr","0.38461538,0.57692308,0.03846154","25,73,101"
mp-1215817,Zr2GaCo3,-0.414563244583335,0.005351662499998,Co:0.50|Ga:0.15|Zr:0.35,"{'Co', 'Ga', 'Zr'}","Co,Ga,Zr","0.50000000,0.16666667,0.33333333","24,39,118"
mp-1209423,RbBa2I5,-1.9777067309375007,0.0,Ba:0.25|I:0.60|Rb:0.10,"{'I', 'Rb', 'Ba'}","Ba,I,Rb","0.25000000,0.62500000,0.12500000","10,48,86"
mp-510696,Cs4Sn2Au7,-0.424456759230766,0.0,Au:0.55|Cs:0.30|Sn:0.15,"{'Au', 'Sn', 'Cs'}","Au,Cs,Sn","0.53846154,0.30769231,0.15384615","8,26,100"
mp-554148,KFe(MoO4)2,-2.007513676854168,0.0006556725,Fe:0.15|K:0.15|Mo:0.15|O:0.55,"{'Fe', 'O', 'Mo', 'K'}","Fe,K,Mo,O","0.14285714,0.14285714,0.14285714,0.57142857","35,51,62,73"
mp-19320,K2FeO4,-1.428852621357141,0.0,Fe:0.15|K:0.30|O:0.55,"{'Fe', 'O', 'K'}","Fe,K,O","0.14285714,0.28571429,0.57142857","35,51,73"
mp-23548,AgBiO3,-1.003011011,0.049876171,Ag:0.20|Bi:0.20|O:0.60,"{'Ag', 'O', 'Bi'}","Ag,Bi,O","0.20000000,0.20000000,0.60000000","2,13,73"
mp-755614,CoBiO4,-1.21933431,0.050689155555556,Bi:0.15|Co:0.15|O:0.65,"{'Co', 'O', 'Bi'}","Bi,Co,O","0.16666667,0.16666667,0.66666667","13,24,73"
mp-1247056,MgMnVS4,-1.160773336133003,0.095117606904763,Mg:0.15|Mn:0.15|S:0.55|V:0.15,"{'Mg', 'Mn', 'V', 'S'}","Mg,Mn,S,V","0.14285714,0.14285714,0.57142857,0.14285714","60,61,93,112"
mp-31066,LiUN2,-1.489092287291665,0.0,Li:0.25|N:0.50|U:0.25,"{'U', 'N', 'Li'}","Li,N,U","0.25000000,0.50000000,0.25000000","54,64,111"
mp-865421,UGaTc2,-0.17047626875,0.058116727727288,Ga:0.25|Tc:0.50|U:0.25,"{'U', 'Ga', 'Tc'}","Ga,Tc,U","0.25000000,0.50000000,0.25000000","39,104,111"
mp-505679,HfV2O7,-2.8863555272499983,0.0,Hf:0.10|O:0.70|V:0.20,"{'V', 'O', 'Hf'}","Hf,O,V","0.10000000,0.70000000,0.20000000","44,73,112"
mp-1030524,MoW(SeS)2,-0.740193779791662,0.07656464583334,Mo:0.25|S:0.25|Se:0.25|W:0.25,"{'Se', 'Mo', 'W', 'S'}","Mo,S,Se,W","0.25000000,0.25000000,0.25000000,0.25000000","62,93,96,113"
mp-1227787,Cd3Fe2Cu10(SnSe4)5,-0.486746723546874,0.089753453412498,Cd:0.15|Cu:0.50|Fe:0.10|Se:0.20|Sn:0.05,"{'Cd', 'Fe', 'Sn', 'Cu', 'Se'}","Cd,Cu,Fe,Se,Sn","0.15000000,0.50000000,0.10000000,0.20000000,0.05000000","18,27,35,96,100"
mp-28916,Mn3As2,-0.153060894758621,0.058995547413792,As:0.40|Mn:0.60,"{'Mn', 'As'}","As,Mn","0.40000000,0.60000000","6,61"
mp-3567,NaVSe2,-1.087406231516702,0.001563980454546,Na:0.25|Se:0.50|V:0.25,"{'Na', 'V', 'Se'}","Na,Se,V","0.25000000,0.50000000,0.25000000","65,96,112"
mp-1192439,Ba(ErS2)2,-2.424812621,0.0,Ba:0.25|Er:0.25|S:0.50,"{'S', 'Er', 'Ba'}","Ba,Er,S","0.25000000,0.25000000,0.50000000","10,31,93"
mp-1200136,TiP2O7,-2.94243153851189,0.018699885999984,O:0.70|P:0.20|Ti:0.10,"{'Ti', 'O', 'P'}","O,P,Ti","0.70000000,0.20000000,0.10000000","73,76,107"
mp-17304,Ba4Ru3O10,-2.290307376,0.0,Ba:0.25|O:0.60|Ru:0.20,"{'O', 'Ru', 'Ba'}","Ba,O,Ru","0.23529412,0.58823529,0.17647059","10,73,92"
mp-695054,TiCdFe(PO4)3,-2.6273583806812173,0.0,Cd:0.10|Fe:0.10|O:0.50|P:0.10|Ti:0.10,"{'O', 'Cd', 'Ti', 'Fe', 'P'}","Cd,Fe,O,P,Ti","0.12500000,0.12500000,0.50000000,0.12500000,0.12500000","18,35,73,76,107"
mp-972062,YbTmHg2,-0.570860657499999,0.0,Hg:0.50|Tm:0.25|Yb:0.25,"{'Hg', 'Yb', 'Tm'}","Hg,Tm,Yb","0.50000000,0.25000000,0.25000000","45,109,116"
mp-556000,ZnS,-0.962087775724432,0.000610573896103,S:0.50|Zn:0.50,"{'Zn', 'S'}","S,Zn","0.50000000,0.50000000","93,117"
mp-31219,Si3W5,-0.1436224025,0.02506546,Si:0.40|W:0.60,"{'W', 'Si'}","Si,W","0.37500000,0.62500000","98,113"
mp-2714184,Na15Ta8Zn4Si9(PO8)9,-2.85404141830036,0.059323761068376,Na:0.35|O:0.20|P:0.00|Si:0.20|Ta:0.20|Zn:0.10,"{'Na', 'O', 'Si', 'P', 'Ta', 'Zn'}","Na,O,P,Si,Ta,Zn","0.33333333,0.17777778,0.02222222,0.20000000,0.17777778,0.08888889","65,73,76,98,102,117"
mp-758521,LiCoSiO4,-2.312849346190477,0.087312527380952,Co:0.15|Li:0.15|O:0.55|Si:0.15,"{'Co', 'O', 'Si', 'Li'}","Co,Li,O,Si","0.14285714,0.14285714,0.57142857,0.14285714","24,54,73,98"
mp-3172,Ag3AuSe2,-0.149190834,0.0,Ag:0.50|Au:0.15|Se:0.35,"{'Ag', 'Se', 'Au'}","Ag,Au,Se","0.50000000,0.16666667,0.33333333","2,8,96"
mp-1198972,Li6Zr6HCl18,-2.017554007459677,0.023546676935481,Cl:0.60|H:0.05|Li:0.20|Zr:0.20,"{'Cl', 'Zr', 'Li', 'H'}","Cl,H,Li,Zr","0.58064516,0.03225806,0.19354839,0.19354839","21,42,54,118"
mp-1233785,MgMn2Fe2(PO4)4,-2.45546730317734,0.087787575200003,Fe:0.20|Mg:0.10|Mn:0.20|O:0.40|P:0.10,"{'O', 'Fe', 'P', 'Mg', 'Mn'}","Fe,Mg,Mn,O,P","0.20000000,0.10000000,0.20000000,0.40000000,0.10000000","35,60,61,73,76"
mp-1318887,Li2TiCr3O8,-2.567294686071428,0.016825179265874,Cr:0.20|Li:0.15|O:0.55|Ti:0.05,"{'O', 'Ti', 'Cr', 'Li'}","Cr,Li,O,Ti","0.21428571,0.14285714,0.57142857,0.07142857","25,54,73,107"
mp-1212844,Er3Co6Sn5,-0.325149505357142,0.02050059125,Co:0.45|Er:0.20|Sn:0.35,"{'Sn', 'Co', 'Er'}","Co,Er,Sn","0.42857143,0.21428571,0.35714286","24,31,100"
mp-972626,SmGaAu2,-0.634731245624999,0.027100518000003,Au:0.50|Ga:0.25|Sm:0.25,"{'Au', 'Ga', 'Sm'}","Au,Ga,Sm","0.50000000,0.25000000,0.25000000","8,39,99"
mp-1236652,LiCu6OF11,-1.7741417364912282,0.088251317368418,Cu:0.30|F:0.60|Li:0.05|O:0.05,"{'Cu', 'F', 'O', 'Li'}","Cu,F,Li,O","0.31578947,0.57894737,0.05263158,0.05263158","27,34,54,73"
mp-1100699,Li9Mn2Co5O16,-1.8444538720581904,0.0641257584375,Co:0.15|Li:0.30|Mn:0.05|O:0.50,"{'O', 'Co', 'Mn', 'Li'}","Co,Li,Mn,O","0.15625000,0.28125000,0.06250000,0.50000000","24,54,61,73"
mp-20321,UGeRh,-0.7452198199999971,0.0,Ge:0.35|Rh:0.35|U:0.35,"{'U', 'Rh', 'Ge'}","Ge,Rh,U","0.33333333,0.33333333,0.33333333","41,90,111"
mp-557274,Cu4Si2NiS7,-0.6728928866071421,0.023640346274998,Cu:0.30|Ni:0.05|S:0.50|Si:0.15,"{'Cu', 'Ni', 'Si', 'S'}","Cu,Ni,S,Si","0.28571429,0.07142857,0.50000000,0.14285714","27,70,93,98"
mp-780360,Na8Gd2O7,-2.116756149913792,0.084945997499999,Gd:0.10|Na:0.45|O:0.40,"{'Na', 'O', 'Gd'}","Gd,Na,O","0.11764706,0.47058824,0.41176471","40,65,73"
mp-30954,GaI3,-0.7841287225000011,0.0,Ga:0.25|I:0.75,"{'I', 'Ga'}","Ga,I","0.25000000,0.75000000","39,48"
mp-765485,Zr15VO32,-3.714882552083333,0.018038354270817,O:0.65|V:0.00|Zr:0.30,"{'V', 'O', 'Zr'}","O,V,Zr","0.66666667,0.02083333,0.31250000","73,112,118"
mp-1226213,CrFe3B2,-0.283020358055555,0.047214982916665,B:0.35|Cr:0.15|Fe:0.50,"{'Fe', 'Cr', 'B'}","B,Cr,Fe","0.33333333,0.16666667,0.50000000","9,25,35"
mp-1224164,Ho6Mg(GeS7)2,-1.854411246521736,0.008780921317935,Ge:0.05|Ho:0.40|Mg:0.05|S:0.45,"{'S', 'Mg', 'Ge', 'Ho'}","Ge,Ho,Mg,S","0.06666667,0.40000000,0.06666667,0.46666667","41,46,60,93"
mp-640370,CeZn11,-0.197829122499999,0.0,Ce:0.10|Zn:0.90,"{'Ce', 'Zn'}","Ce,Zn","0.08333333,0.91666667","19,117"
mp-768209,NaSnPCO7,-2.245246884183832,0.025085609227266,C:0.10|Na:0.10|O:0.65|P:0.10|Sn:0.10,"{'Na', 'O', 'C', 'P', 'Sn'}","C,Na,O,P,Sn","0.09090909,0.09090909,0.63636364,0.09090909,0.09090909","16,65,73,76,100"
mp-573763,Cs2Te,-1.220100983333334,0.0,Cs:0.65|Te:0.35,"{'Cs', 'Te'}","Cs,Te","0.66666667,0.33333333","26,105"
mp-559256,La4S3NCl3,-2.532382069517044,0.0,Cl:0.25|La:0.35|N:0.10|S:0.25,"{'Cl', 'N', 'La', 'S'}","Cl,La,N,S","0.27272727,0.36363636,0.09090909,0.27272727","21,53,64,93"
mp-1094288,Sr2Mg,-0.030942665,0.014137968333333,Mg:0.35|Sr:0.65,"{'Mg', 'Sr'}","Mg,Sr","0.33333333,0.66666667","60,101"
mp-1181527,Eu2HoTaO6,-3.580571941733335,0.0,Eu:0.20|Ho:0.10|O:0.60|Ta:0.10,"{'Ta', 'O', 'Eu', 'Ho'}","Eu,Ho,O,Ta","0.20000000,0.10000000,0.60000000,0.10000000","33,46,73,102"
mp-568320,Y4Sb3,-1.167969342857146,0.045554697857145,Sb:0.45|Y:0.55,"{'Y', 'Sb'}","Sb,Y","0.42857143,0.57142857","94,115"
mp-1196164,PrAs2Au,-0.7552006160416651,0.0,As:0.50|Au:0.25|Pr:0.25,"{'Au', 'Pr', 'As'}","As,Au,Pr","0.50000000,0.25000000,0.25000000","6,8,82"
mp-1185262,LiPd2Au,-0.292139246249995,0.025279509999997,Au:0.25|Li:0.25|Pd:0.50,"{'Au', 'Pd', 'Li'}","Au,Li,Pd","0.25000000,0.25000000,0.50000000","8,54,79"
mp-9586,NbSnS2,-1.108423768749999,0.0,Nb:0.25|S:0.50|Sn:0.25,"{'Nb', 'Sn', 'S'}","Nb,S,Sn","0.25000000,0.50000000,0.25000000","66,93,100"
mp-1187409,Th2CuTc,-0.079006483749997,0.049152707500001,Cu:0.25|Tc:0.25|Th:0.50,"{'Cu', 'Th', 'Tc'}","Cu,Tc,Th","0.25000000,0.25000000,0.50000000","27,104,106"
mp-1211088,LiCaP,-1.190043544047618,0.0,Ca:0.35|Li:0.35|P:0.35,"{'P', 'Ca', 'Li'}","Ca,Li,P","0.33333333,0.33333333,0.33333333","17,54,76"
mp-767534,Na2CuPCO7,-2.035364312283457,0.0,C:0.10|Cu:0.10|Na:0.15|O:0.60|P:0.10,"{'Na', 'O', 'C', 'P', 'Cu'}","C,Cu,Na,O,P","0.08333333,0.08333333,0.16666667,0.58333333,0.08333333","16,27,65,73,76"
mp-22566,TlInS2,-0.7748982481250011,0.00228156,In:0.25|S:0.50|Tl:0.25,"{'In', 'Tl', 'S'}","In,S,Tl","0.25000000,0.50000000,0.25000000","49,93,108"
mp-1187200,Ta2TcRu,-0.464818864916665,6.680416667137479e-05,Ru:0.25|Ta:0.50|Tc:0.25,"{'Ta', 'Ru', 'Tc'}","Ru,Ta,Tc","0.25000000,0.50000000,0.25000000","92,102,104"
mp-5354,Er3(Si3Ru)4,-0.596699006578948,0.001241522280698,Er:0.45|Ru:0.15|Si:0.45,"{'Ru', 'Si', 'Er'}","Er,Ru,Si","0.42857143,0.14285714,0.42857143","31,92,98"
mp-777735,Li32Ti5Cr11O48,-2.453007534826389,0.030068986276034,Cr:0.10|Li:0.35|O:0.50|Ti:0.05,"{'O', 'Ti', 'Cr', 'Li'}","Cr,Li,O,Ti","0.11458333,0.33333333,0.50000000,0.05208333","25,54,73,107"
mp-26263,Li3Ni3(PO4)4,-2.181499903021977,0.088122572532053,Li:0.25|Ni:0.25|O:0.35|P:0.10,"{'O', 'Ni', 'P', 'Li'}","Li,Ni,O,P","0.27272727,0.27272727,0.36363636,0.09090909","54,70,73,76"
mp-1078377,LiNbO3,-2.878810780666667,0.020706871000003,Li:0.20|Nb:0.20|O:0.60,"{'Nb', 'O', 'Li'}","Li,Nb,O","0.20000000,0.20000000,0.60000000","54,66,73"
mp-555048,NaAlCdF6,-3.236002949597701,0.0,Al:0.10|Cd:0.10|F:0.65|Na:0.10,"{'Al', 'F', 'Cd', 'Na'}","Al,Cd,F,Na","0.11111111,0.11111111,0.66666667,0.11111111","3,18,34,65"
mp-572604,Eu2Re6S11,-1.121075552236841,0.023407430197371,Eu:0.10|Re:0.30|S:0.60,"{'S', 'Eu', 'Re'}","Eu,Re,S","0.10526316,0.31578947,0.57894737","33,87,93"
mp-1210805,Lu5(In2Pt)2,-0.9474667830302992,0.0,In:0.25|Lu:0.60|Pt:0.10,"{'Lu', 'In', 'Pt'}","In,Lu,Pt","0.25000000,0.62500000,0.12500000","49,56,83"
mp-1188974,Ce3Os,-0.126361149374997,0.0,Ce:0.75|Os:0.25,"{'Os', 'Ce'}","Ce,Os","0.75000000,0.25000000","19,75"
mp-766238,Zr2N2O,-2.333467198749997,0.0042820095,N:0.40|O:0.20|Zr:0.40,"{'O', 'N', 'Zr'}","N,O,Zr","0.40000000,0.20000000,0.40000000","64,73,118"
mp-774813,Rb2CoB12(H2O3)10,-2.070534044615384,0.021795038448722,B:0.60|Co:0.05|H:0.10|O:0.15|Rb:0.10,"{'O', 'Rb', 'H', 'B', 'Co'}","B,Co,H,O,Rb","0.60000000,0.05000000,0.10000000,0.15000000,0.10000000","9,24,42,73,86"
mp-556492,CoPtF6,-1.9411580149999992,0.0,Co:0.10|F:0.75|Pt:0.10,"{'F', 'Co', 'Pt'}","Co,F,Pt","0.12500000,0.75000000,0.12500000","24,34,83"
mp-1977994,Li7Mn5O12,-2.135218639499522,0.034772707499988,Li:0.30|Mn:0.20|O:0.50,"{'O', 'Mn', 'Li'}","Li,Mn,O","0.29166667,0.20833333,0.50000000","54,61,73"
mp-26888,VP2O7,-2.597408789428571,0.0294152615,O:0.70|P:0.20|V:0.10,"{'V', 'O', 'P'}","O,P,V","0.70000000,0.20000000,0.10000000","73,76,112"
mp-1185194,La2TlIn,-0.456167927500004,0.003410504999997,In:0.25|La:0.50|Tl:0.25,"{'In', 'Tl', 'La'}","In,La,Tl","0.25000000,0.50000000,0.25000000","49,53,108"
mp-1175550,Li9Mn2Co5O16,-1.8101873045581904,0.0983923259375,Co:0.15|Li:0.30|Mn:0.05|O:0.50,"{'O', 'Co', 'Mn', 'Li'}","Co,Li,Mn,O","0.15625000,0.28125000,0.06250000,0.50000000","24,54,61,73"
mp-1196844,MgFe(SiO3)2,-2.889984406125,0.022444786041662,Fe:0.15|Mg:0.15|O:0.50|Si:0.15,"{'Fe', 'Mg', 'O', 'Si'}","Fe,Mg,O,Si","0.16666667,0.16666667,0.50000000,0.16666667","35,60,73,98"
mp-1218493,Sr6Ti3FeO14,-3.216580920208333,0.002223143125053,Fe:0.05|O:0.60|Sr:0.25|Ti:0.10,"{'Fe', 'O', 'Ti', 'Sr'}","Fe,O,Sr,Ti","0.04166667,0.58333333,0.25000000,0.12500000","35,73,101,107"
mp-1220107,PH6NO4,-1.4454549714285712,0.028163850833331,H:0.50|N:0.10|O:0.35|P:0.10,"{'O', 'N', 'P', 'H'}","H,N,O,P","0.50000000,0.08333333,0.33333333,0.08333333","42,64,73,76"
mp-863648,CaHg3,-0.422699596874998,0.0,Ca:0.25|Hg:0.75,"{'Hg', 'Ca'}","Ca,Hg","0.25000000,0.75000000","17,45"
mp-1223822,K3SO4F,-2.406589421583333,0.010166479166664,F:0.10|K:0.35|O:0.45|S:0.10,"{'F', 'O', 'K', 'S'}","F,K,O,S","0.11111111,0.33333333,0.44444444,0.11111111","34,51,73,93"
mp-19156,BaMnO3,-2.482170176086207,0.007774698166667,Ba:0.20|Mn:0.20|O:0.60,"{'O', 'Mn', 'Ba'}","Ba,Mn,O","0.20000000,0.20000000,0.60000000","10,61,73"
mp-567228,Na2PSe3,-0.850967542943948,0.0,Na:0.35|P:0.15|Se:0.50,"{'Na', 'Se', 'P'}","Na,P,Se","0.33333333,0.16666667,0.50000000","65,76,96"
mp-16600,Dy2B4O9,-3.288080790333332,0.018478474999984,B:0.25|Dy:0.15|O:0.60,"{'Dy', 'O', 'B'}","B,Dy,O","0.26666667,0.13333333,0.60000000","9,30,73"
mp-13687,Cs2KAgF6,-2.3958961098227,0.0,Ag:0.10|Cs:0.20|F:0.60|K:0.10,"{'Ag', 'F', 'K', 'Cs'}","Ag,Cs,F,K","0.10000000,0.20000000,0.60000000,0.10000000","2,26,34,51"
mp-759323,Na5Fe2P2(CO7)2,-2.25176745104729,0.013220427199986,C:0.05|Fe:0.10|Na:0.30|O:0.40|P:0.10,"{'Na', 'O', 'C', 'Fe', 'P'}","C,Fe,Na,O,P","0.05882353,0.11764706,0.29411765,0.41176471,0.11764706","16,35,65,73,76"
mp-21269,U2AlCo2,-0.186476056499992,0.097491124499995,Al:0.20|Co:0.40|U:0.40,"{'Al', 'Co', 'U'}","Al,Co,U","0.20000000,0.40000000,0.40000000","3,24,111"
mp-11027,Cs3Hg20,-0.140462931911547,0.002357288015096,Cs:0.15|Hg:0.85,"{'Cs', 'Hg'}","Cs,Hg","0.13043478,0.86956522","26,45"
mp-1191148,SrCu2(BO3)2,-2.291657395757575,0.038616418863635,B:0.15|Cu:0.30|O:0.45|Sr:0.15,"{'Cu', 'O', 'Sr', 'B'}","B,Cu,O,Sr","0.14285714,0.28571429,0.42857143,0.14285714","9,27,73,101"
mp-764621,Li3Fe8(BO3)8,-2.2517040824031,0.070214727928776,B:0.05|Fe:0.55|Li:0.20|O:0.20,"{'Fe', 'O', 'Li', 'B'}","B,Fe,Li,O","0.06666667,0.53333333,0.20000000,0.20000000","9,35,54,73"
mp-27652,ThI2,-1.3186812891666642,0.00751867472222,I:0.65|Th:0.35,"{'I', 'Th'}","I,Th","0.66666667,0.33333333","48,106"
mp-532294,Er2CdSe4,-1.744987739672618,0.03560956845238,Cd:0.15|Er:0.30|Se:0.55,"{'Se', 'Cd', 'Er'}","Cd,Er,Se","0.14285714,0.28571429,0.57142857","18,31,96"
mp-766814,Li12MnCo3P4(CO7)4,-2.277755156471201,0.090585705384614,C:0.05|Co:0.10|Li:0.45|Mn:0.05|O:0.25|P:0.15,"{'O', 'C', 'P', 'Li', 'Co', 'Mn'}","C,Co,Li,Mn,O,P","0.03571429,0.10714286,0.42857143,0.03571429,0.25000000,0.14285714","16,24,54,61,73,76"
mp-1105793,Mg2B2AsIr5,-0.422246671083333,0.0,As:0.10|B:0.20|Ir:0.50|Mg:0.20,"{'Mg', 'B', 'Ir', 'As'}","As,B,Ir,Mg","0.10000000,0.20000000,0.50000000,0.20000000","6,9,50,60"
mp-756191,Mn5CuO12,-1.557574036091954,0.079515553136576,Cu:0.05|Mn:0.30|O:0.65,"{'Cu', 'O', 'Mn'}","Cu,Mn,O","0.05555556,0.27777778,0.66666667","27,61,73"
mp-18861,BaNd2Mn2O7,-2.95597384382184,0.002730936755952,Ba:0.10|Mn:0.15|Nd:0.15|O:0.60,"{'O', 'Mn', 'Nd', 'Ba'}","Ba,Mn,Nd,O","0.08333333,0.16666667,0.16666667,0.58333333","10,61,67,73"
mp-4104,HoPO4,-3.506035078273807,0.0,Ho:0.15|O:0.65|P:0.15,"{'O', 'P', 'Ho'}","Ho,O,P","0.16666667,0.66666667,0.16666667","46,73,76"
mp-1185425,LiSiAg2,-0.092911594166666,0.031321484999998,Ag:0.50|Li:0.25|Si:0.25,"{'Ag', 'Si', 'Li'}","Ag,Li,Si","0.50000000,0.25000000,0.25000000","2,54,98"
mp-2534,GaAs,-0.446277056249999,0.0,As:0.50|Ga:0.50,"{'Ga', 'As'}","As,Ga","0.50000000,0.50000000","6,39"
mp-1195654,Ba9U4(Ag5S12)2,-1.523624648,0.0,Ag:0.15|Ba:0.30|S:0.40|U:0.15,"{'Ag', 'S', 'U', 'Ba'}","Ag,Ba,S,U","0.16666667,0.30000000,0.40000000,0.13333333","2,10,93,111"
mp-569521,Ce2Ni12P7,-0.7503243077380931,0.0,Ce:0.10|Ni:0.55|P:0.35,"{'Ce', 'Ni', 'P'}","Ce,Ni,P","0.09523810,0.57142857,0.33333333","19,70,76"
